,transfer_year,player_name,team_left,league_left,joined_team,joined_league,fee_in_pounds,transfermarkt_val,position,birth_year,transfer_age
44273,2012,Francesco Finocchio,Parma,Serie A,Bologna,Serie A,900000.0,68000,Defender,1992,20
44316,2012,Anselmo,Palmeiras,Série A,Genoa,Serie A,810000.0,810000,Midfielder,1989,23
44328,2012,Nicolas Fauvergue,CS Sedan,Ligue 2,Stade Reims,Ligue 1,540000.0,900000,Forward,1985,27
44329,2012,Dare Vrsic,NK Olimpija,Prva Liga,Austria Vienna,Bundesliga,450000.0,900000,Forward,1984,28
44330,2012,Aristide Bancé,Al-Ahli (UAE),Pro-League,FC Augsburg,Bundesliga,450000.0,900000,Forward,1984,28
44339,2012,Carlos Aranda,Real Zaragoza,LaLiga,Granada CF,LaLiga,270000.0,900000,Forward,1980,32
44343,2012,Stefan Reisinger,SC Freiburg,Bundesliga,F. Düsseldorf,Bundesliga,180000.0,900000,Forward,1981,31
44435,2012,Aljaz Struna,FC Koper,Prva Liga,US Palermo,Serie A,270000.0,675000,Defender,1990,22
44525,2012,Romain Grange,LB Châteauroux,Ligue 2,AS Nancy,Ligue 1,720000.0,720000,Midfielder,1988,24
44530,2012,Yuki Otsu,Bor. M'gladbach,Bundesliga,VVV-Venlo,Eredivisie,360000.0,720000,Midfielder,1990,22
44531,2012,Kevin Pannewitz,Hansa Rostock,3. Liga,VfL Wolfsburg,Bundesliga,270000.0,720000,Midfielder,1992,20
44704,2012,Nicolás Bianchi Arce,San Lorenzo,Torneo Final,Pescara,Serie A,657000.0,630000,Defender,1987,25
44711,2012,Stefano Magnasco,CDUC,Primera División,FC Groningen,Eredivisie,432000.0,630000,Defender,1992,20
44747,2012,Hendrick Zuck,1.FC K'lautern,2. Bundesliga,SC Freiburg,Bundesliga,450000.0,810000,Forward,1990,22
44749,2012,Tommaso Rocchi,Lazio,Serie A,Inter,Serie A,270000.0,810000,Forward,1977,35
44957,2012,Salvador Agra,Olhanense,Liga NOS,Real Betis,LaLiga,270000.0,720000,Defender,1992,20
44978,2012,Paolo Dellafiore,Novara,Serie B,Parma,Serie A,225000.0,540000,Defender,1985,27
45070,2012,Jeff Louis,Le Mans FC,Ligue 2,AS Nancy,Ligue 1,630000.0,540000,Midfielder,1992,20
45071,2012,Muhammed Ildiz,Rapid Vienna,Bundesliga,1.FC Nuremberg,Bundesliga,450000.0,630000,Midfielder,1991,21
45255,2012,Michael de Leeuw,De Graafschap,Jupiler League,FC Groningen,Eredivisie,113000.0,585000,Midfielder,1986,26
45268,2012,Adrian Nikci,FC Zürich,Super League,Hannover 96,Bundesliga,540000.0,675000,Forward,1990,22
45269,2012,Género Zeefuik,PSV Eindhoven,Eredivisie,FC Groningen,Eredivisie,495000.0,675000,Forward,1990,22
45368,2012,Thomas Prager,FC Luzern,Super League,Rapid Vienna,Bundesliga,27000.0,540000,Midfielder,1985,27
45419,2012,Curtis Good,Melbourne Heart,A-League,Newcastle,Premier League,464000.0,180000,Defender,1993,19
45422,2012,Massimo Paci,Novara,Serie B,Siena,Serie A,450000.0,270000,Defender,1978,34
45424,2012,Maxime Colin,US Boulogne,Championnat National,Troyes,Ligue 1,450000.0,450000,Defender,1992,20
45467,2012,Marco Pappa,Chicago Fire,MLS,Heerenveen,Eredivisie,630000.0,360000,Forward,1988,24
45520,2012,Teddy Chevalier,Zulte Waregem,Jupiler Pro League,RKC Waalwijk,Eredivisie,90000.0,630000,Forward,1987,25
45781,2012,Zymer Bytyqi,Sandnes Ulf,Tippeligaen,RB Salzburg,Bundesliga,608000.0,360000,Defender,1996,16
45783,2012,Philipp Hosiner,Admira Wacker,Bundesliga,Austria Vienna,Bundesliga,585000.0,450000,Forward,1989,23
45847,2012,Florian Trinks,Werder Bremen,Bundesliga,Greuther Fürth,Bundesliga,45000.0,450000,Midfielder,1992,20
45855,2012,Jordan Bowery,Chesterfield FC,League Two,Aston Villa,Premier League,567000.0,68000,Forward,1991,21
45860,2012,Alfred Finnbogason,KSC Lokeren,Jupiler Pro League,Heerenveen,Eredivisie,450000.0,540000,Forward,1989,23
45861,2012,Steven Berghuis,Twente FC,Eredivisie,AZ Alkmaar,Eredivisie,450000.0,540000,Defender,1992,20
45863,2012,Ahmed Abdelzaher,Enppi SC,Premier League,El Ahly,Premier League,360000.0,540000,Forward,1985,27
45864,2012,Tobias Sana,IFK Göteborg,Allsvenskan,Ajax,Eredivisie,288000.0,540000,Forward,1989,23
46332,2012,Thorgan Hazard,Lens,Ligue 2,Chelsea,Premier League,450000.0,450000,Forward,1993,19
46336,2012,Mathis Bolly,Lillestrøm SK,Tippeligaen,F. Düsseldorf,Bundesliga,450000.0,270000,Forward,1991,21
46345,2012,Iheb Mbarki,CA Bizertin,Ligue I Pro,Évian,Ligue 1,360000.0,405000,Defender,1992,20
46380,2012,Javi Álamo,Recr. Huelva,LaLiga2,Real Zaragoza,LaLiga,270000.0,450000,Defender,1988,24
47333,2012,Álvaro Ampuero,Universitario,Liguilla Par,Parma,Serie A,333000.0,180000,Defender,1992,20
47336,2012,Christian Terlizzi,Varese,Serie B,Pescara,Serie A,225000.0,315000,Defender,1980,32
47337,2012,Jeroen Veldmate,Sparta R.,Jupiler League,Heracles Almelo,Eredivisie,198000.0,315000,Defender,1989,23
47434,2012,Branimir Hrgota,Jönköping,Superettan,Bor. M'gladbach,Bundesliga,360000.0,180000,Forward,1993,19
47647,2012,Hope Akpan,Crawley Town,League One,Reading,Premier League,333000.0,68000,Midfielder,1991,21
47805,2012,Lionel Scaloni,Lazio,Serie A,Atalanta,Serie A,225000.0,270000,Defender,1978,34
47850,2012,Thomas Bergmann,Rapid Vienna,Bundesliga,FC Wacker,Bundesliga,90000.0,270000,Defender,1989,23
47851,2012,Bart Schenkeveld,Feyenoord,Eredivisie,Heracles Almelo,Eredivisie,90000.0,270000,Defender,1991,21
48227,2012,Sacha Cori,Carrarese,Lega Pro 1a - B,Cesena,Serie A,180000.0,315000,Forward,1989,23
48803,2012,Júnior Ponce,Alianza Lima,Liguilla Impar,TSG Hoffenheim,Bundesliga,270000.0,-1,Defender,1994,18
48807,2012,André Hahn,K. Offenbach,3. Liga,FC Augsburg,Bundesliga,225000.0,270000,Defender,1990,22
48841,2012,Dani Segovia,SKN St. Pölten,Erste Liga,Admira Wacker,Bundesliga,54000.0,270000,Forward,1985,27
49032,2012,Alessandro Malomo,UC AlbinoLeffe,Lega Pro 1a - A,AS Roma,Serie A,225000.0,68000,Defender,1991,21
49038,2012,Christoph Schösswendter,SCR Altach,Erste Liga,Admira Wacker,Bundesliga,45000.0,225000,Defender,1988,24
49446,2012,Gerrit Wegkamp,VfL Osnabrück,3. Liga,F. Düsseldorf,Bundesliga,225000.0,225000,Forward,1993,19
49447,2012,Matty Kennedy,Kilmarnock FC,Premiership,Everton,Premier League,225000.0,135000,Forward,1995,17
49450,2012,Youness Mokhtar,PSV U21,Beloften nacompetitie,PEC Zwolle,Eredivisie,68000.0,225000,Forward,1991,21
49453,2013,Simon Mignolet,Sunderland,Premier League,Liverpool,Premier League,9000000.0,4000000,Goalkeeper,1988,25
49459,2013,Roberto,Benfica,Liga NOS,Atlético Madrid,LaLiga,5000000.0,3000000,Goalkeeper,1986,27
49461,2013,Maarten Stekelenburg,AS Roma,Serie A,Fulham,Premier League,5000000.0,4000000,Goalkeeper,1982,31
49462,2013,Nikolay Mihaylov,Twente FC,Eredivisie,Hellas Verona,Serie A,450000.0,4000000,Goalkeeper,1988,25
49464,2013,Rafael,Santos FC,Série A,SSC Napoli,Serie A,4000000.0,3000000,Goalkeeper,1990,23
49469,2013,Joel Robles,Atlético Madrid,LaLiga,Everton,Premier League,3000000.0,2000000,Goalkeeper,1990,23
49470,2013,Beto,Braga,Liga NOS,Sevilla FC,LaLiga,1000000.0,3000000,Goalkeeper,1982,31
49471,2013,Allan McGregor,Besiktas,Süper Lig,Hull City,Premier League,1000000.0,3000000,Goalkeeper,1982,31
49475,2013,Wayne Hennessey,Wolves,League One,Crystal Palace,Premier League,3000000.0,2000000,Goalkeeper,1987,26
49478,2013,Marquinhos,AS Roma,Serie A,Paris SG,Ligue 1,28000000.0,13000000,Defender,1994,19
49479,2013,Jesús Navas,Sevilla FC,LaLiga,Man City,Premier League,18000000.0,18000000,Defender,1986,27
49480,2013,Juan Cuadrado,Udinese Calcio,Serie A,Fiorentina,Serie A,18000000.0,13000000,Defender,1988,25
49481,2013,Mamadou Sakho,Paris SG,Ligue 1,Liverpool,Premier League,17000000.0,13000000,Defender,1990,23
49482,2013,Angelo Ogbonna,Torino,Serie A,Juventus,Serie A,13000000.0,10000000,Defender,1988,25
49483,2013,Lucas Digne,LOSC Lille,Ligue 1,Paris SG,Ligue 1,13000000.0,9000000,Defender,1993,20
49484,2013,Kurt Zouma,Saint-Étienne,Ligue 1,Chelsea,Premier League,13000000.0,6000000,Defender,1995,18
49485,2013,Medhi Benatia,Udinese Calcio,Serie A,AS Roma,Serie A,12000000.0,11000000,Defender,1987,26
49487,2013,Raúl Albiol,Real Madrid,LaLiga,SSC Napoli,Serie A,10000000.0,7000000,Defender,1985,28
49492,2013,Cristián Zapata,Villarreal,LaLiga,AC Milan,Serie A,9000000.0,5000000,Defender,1986,27
49493,2013,Dejan Lovren,Olympique Lyon,Ligue 1,Southampton,Premier League,9000000.0,6000000,Defender,1989,24
49495,2013,Sokratis,Werder Bremen,Bundesliga,Bor. Dortmund,Bundesliga,8000000.0,9000000,Defender,1988,25
49497,2013,Toby Alderweireld,Ajax,Eredivisie,Atlético Madrid,LaLiga,6000000.0,9000000,Defender,1989,24
49498,2013,Daniel Carvajal,Bay. Leverkusen,Bundesliga,Real Madrid,LaLiga,5000000.0,9000000,Defender,1992,21
49500,2013,Vlad Chiriches,Steaua Bukarest,Liga 1,Spurs,Premier League,8000000.0,7000000,Defender,1990,23
49502,2013,Steven Caulker,Spurs,Premier League,Cardiff,Premier League,8000000.0,7000000,Defender,1992,21
49503,2013,Mesut Özil,Real Madrid,LaLiga,Arsenal,Premier League,42000000.0,36000000,Midfielder,1989,24
49504,2013,James Rodríguez,FC Porto,Liga NOS,Monaco,Ligue 1,40000000.0,20000000,Midfielder,1991,22
49505,2013,Mario Götze,Bor. Dortmund,Bundesliga,Bayern Munich ,Bundesliga,33000000.0,40000000,Midfielder,1992,21
49506,2013,Juan Mata,Chelsea,Premier League,Man Utd,Premier League,40000000.0,34000000,Midfielder,1988,25
49507,2013,Fernandinho,Shakhtar D.,Premier Liga,Man City,Premier League,36000000.0,28000000,Midfielder,1985,28
49508,2013,Marouane Fellaini,Everton,Premier League,Man Utd,Premier League,29000000.0,25000000,Midfielder,1988,25
49509,2013,Asier Illarramendi,Real Sociedad,LaLiga,Real Madrid,LaLiga,28000000.0,10000000,Midfielder,1990,23
49510,2013,Isco,Málaga CF,LaLiga,Real Madrid,LaLiga,27000000.0,22000000,Midfielder,1992,21
49511,2013,João Moutinho,FC Porto,Liga NOS,Monaco,Ligue 1,22000000.0,27000000,Midfielder,1986,27
49512,2013,Henrikh Mkhitaryan,Shakhtar D.,Premier Liga,Bor. Dortmund,Bundesliga,24000000.0,19000000,Midfielder,1989,24
49513,2013,Nemanja Matic,Benfica,Liga NOS,Chelsea,Premier League,22000000.0,24000000,Midfielder,1988,25
49514,2013,Thiago,FC Barcelona,LaLiga,Bayern Munich ,Bundesliga,22000000.0,19000000,Midfielder,1991,22
49515,2013,Yohan Cabaye,Newcastle,Premier League,Paris SG,Ligue 1,22000000.0,18000000,Midfielder,1986,27
49516,2013,Kevin De Bruyne,Chelsea,Premier League,VfL Wolfsburg,Bundesliga,19000000.0,13000000,Midfielder,1991,22
49517,2013,Hernanes,Lazio,Serie A,Inter,Serie A,16000000.0,19000000,Midfielder,1985,28
49518,2013,Geoffrey Kondogbia,Sevilla FC,LaLiga,Monaco,Ligue 1,18000000.0,13000000,Midfielder,1993,20
49520,2013,Paulinho,Corinthians,Série A,Spurs,Premier League,17000000.0,10000000,Midfielder,1988,25
49521,2013,Luiz Gustavo,Bayern Munich ,Bundesliga,VfL Wolfsburg,Bundesliga,14000000.0,16000000,Midfielder,1987,26
49522,2013,Christian Eriksen,Ajax,Eredivisie,Spurs,Premier League,12000000.0,16000000,Midfielder,1992,21
49523,2013,Gareth Bale,Spurs,Premier League,Real Madrid,LaLiga,90000000.0,58000000,Defender,1989,24
49524,2013,Kevin Strootman,PSV Eindhoven,Eredivisie,AS Roma,Serie A,15000000.0,11000000,Midfielder,1990,23
49525,2013,Neymar,Santos FC,Série A,FC Barcelona,LaLiga,79000000.0,45000000,Forward,1992,21
49527,2013,Edinson Cavani,SSC Napoli,Serie A,Paris SG,Ligue 1,58000000.0,49000000,Forward,1987,26
49529,2013,Falcao,Atlético Madrid,LaLiga,Monaco,Ligue 1,38000000.0,54000000,Forward,1986,27
49530,2013,James McCarthy,Wigan,Championship,Everton,Premier League,13000000.0,6000000,Midfielder,1991,22
49531,2013,Gonzalo Higuaín,Real Madrid,LaLiga,SSC Napoli,Serie A,35000000.0,27000000,Forward,1988,25
49533,2013,Willian,Anzhi,Premier Liga,Chelsea,Premier League,31000000.0,27000000,Defender,1988,25
49534,2013,Roberto Soldado,Valencia,LaLiga,Spurs,Premier League,27000000.0,25000000,Forward,1985,28
49535,2013,Erik Lamela,AS Roma,Serie A,Spurs,Premier League,27000000.0,20000000,Defender,1992,21
49536,2013,Stevan Jovetic,Fiorentina,Serie A,Man City,Premier League,23000000.0,25000000,Forward,1990,23
49537,2013,Mario Gómez,Bayern Munich ,Bundesliga,Fiorentina,Serie A,13000000.0,25000000,Forward,1985,28
49538,2013,Carlos Tévez,Man City,Premier League,Juventus,Serie A,8000000.0,24000000,Forward,1984,29
49539,2013,Álvaro Negredo,Sevilla FC,LaLiga,Man City,Premier League,22000000.0,18000000,Forward,1985,28
49541,2013,André Schürrle,Bay. Leverkusen,Bundesliga,Chelsea,Premier League,19000000.0,22000000,Forward,1991,22
49551,2013,Andy Carroll,Liverpool,Premier League,West Ham,Premier League,15000000.0,9000000,Forward,1989,24
49553,2013,Daniel Osvaldo,AS Roma,Serie A,Southampton,Premier League,13000000.0,15000000,Forward,1986,27
49555,2013,Mohamed Salah,FC Basel,Super League,Chelsea,Premier League,14000000.0,7000000,Defender,1992,21
49557,2013,Wilfried Bony,Vitesse,Eredivisie,Swansea,Premier League,14000000.0,10000000,Forward,1989,24
49559,2013,Vito Mannone,Arsenal,Premier League,Sunderland,Premier League,2000000.0,900000,Goalkeeper,1988,25
49564,2013,Gianluca Pegolo,Siena,Serie B,Sassuolo,Serie A,450000.0,1000000,Goalkeeper,1981,32
49573,2013,Alberto Gallinetta,Parma,Serie A,Juventus,Serie A,1000000.0,113000,Goalkeeper,1992,21
49574,2013,Orestis Karnezis,Panathinaikos,Super League,Udinese Calcio,Serie A,720000.0,1000000,Goalkeeper,1985,28
49576,2013,Ivan Kelava,Dinamo Zagreb,1.HNL,Udinese Calcio,Serie A,540000.0,1000000,Goalkeeper,1988,25
49578,2013,Pablo Armero,Udinese Calcio,Serie A,SSC Napoli,Serie A,3000000.0,8000000,Defender,1987,26
49584,2013,Tiago Ilori,Sporting CP,Liga NOS,Liverpool,Premier League,6000000.0,1000000,Defender,1993,20
49589,2013,Simon Kjaer,VfL Wolfsburg,Bundesliga,LOSC Lille,Ligue 1,2000000.0,6000000,Defender,1989,24
49599,2013,Matías Silvestre,US Palermo,Serie B,Inter,Serie A,5000000.0,5000000,Defender,1984,29
49600,2013,Timm Klose,1.FC Nuremberg,Bundesliga,VfL Wolfsburg,Bundesliga,5000000.0,4000000,Defender,1988,25
49602,2013,Franck Tabanou,Toulouse,Ligue 1,Saint-Étienne,Ligue 1,4000000.0,5000000,Defender,1989,24
49604,2013,Kevin-Prince Boateng,AC Milan,Serie A,FC Schalke 04,Bundesliga,9000000.0,13000000,Midfielder,1987,26
49605,2013,Jérémy Toulalan,Málaga CF,LaLiga,Monaco,Ligue 1,4000000.0,13000000,Midfielder,1983,30
49607,2013,Victor Wanyama,Celtic,Premiership,Southampton,Premier League,13000000.0,4000000,Midfielder,1991,22
49613,2013,Gary Medel,Sevilla FC,LaLiga,Cardiff,Premier League,11000000.0,9000000,Midfielder,1987,26
49614,2013,Étienne Capoue,Toulouse,Ligue 1,Spurs,Premier League,9000000.0,11000000,Midfielder,1988,25
49615,2013,Adem Ljajic,Fiorentina,Serie A,AS Roma,Serie A,10000000.0,10000000,Midfielder,1991,22
49616,2013,Beñat Etxebarria,Real Betis,LaLiga,Athletic,LaLiga,7000000.0,10000000,Midfielder,1987,26
49617,2013,Diego,VfL Wolfsburg,Bundesliga,Atlético Madrid,LaLiga,1000000.0,10000000,Midfielder,1985,28
49625,2013,Josuha Guilavogui,Saint-Étienne,Ligue 1,Atlético Madrid,LaLiga,9000000.0,5000000,Midfielder,1990,23
49626,2013,Jorginho,Hellas Verona,Serie A,SSC Napoli,Serie A,8000000.0,9000000,Midfielder,1992,21
49627,2013,Antonio Candreva,Udinese Calcio,Serie A,Lazio,Serie A,7000000.0,9000000,Midfield,1987,26
49628,2013,Lacina Traore,Anzhi,Premier Liga,Monaco,Ligue 1,9000000.0,14000000,Forward,1990,23
49629,2013,Konstantinos Mitroglou,Olympiacos,Super League,Fulham,Premier League,13000000.0,6000000,Forward,1988,25
49630,2013,Pierre-Emerick Aubameyang,Saint-Étienne,Ligue 1,Bor. Dortmund,Bundesliga,11000000.0,13000000,Forward,1989,24
49631,2013,Dimitri Payet,LOSC Lille,Ligue 1,Marseille,Ligue 1,7000000.0,13000000,Forward,1987,26
49633,2013,Heung-min Son,Hamburger SV,Bundesliga,Bay. Leverkusen,Bundesliga,9000000.0,12000000,Forward,1992,21
49634,2013,Ciro Immobile,Juventus,Serie A,Torino,Serie A,12000000.0,6000000,Forward,1990,23
49635,2013,Bojan Krkic,AS Roma,Serie A,FC Barcelona,LaLiga,11000000.0,7000000,Forward,1990,23
49636,2013,Mauro Icardi,Sampdoria,Serie A,Inter,Serie A,11000000.0,10000000,Forward,1993,20
49639,2013,Dries Mertens,PSV Eindhoven,Eredivisie,SSC Napoli,Serie A,8000000.0,11000000,Forward,1987,26
49643,2013,Florian Thauvin,LOSC Lille,Ligue 1,Marseille,Ligue 1,10000000.0,5000000,Defender,1993,20
49644,2013,David Villa,FC Barcelona,LaLiga,Atlético Madrid,LaLiga,1000000.0,10000000,Forward,1982,31
49648,2013,Manolo Gabbiadini,Juventus,Serie A,Sampdoria,Serie A,10000000.0,6000000,Forward,1992,21
49649,2013,Mattia Destro,Genoa,Serie A,AS Roma,Serie A,4000000.0,10000000,Forward,1991,22
49651,2013,Alessandro Matri,Juventus,Serie A,AC Milan,Serie A,9000000.0,9000000,Forward,1984,29
49657,2013,Zacharie Boucher,AC Le Havre,Ligue 2,Toulouse,Ligue 1,1000000.0,1000000,Goalkeeper,1992,21
49683,2013,Tin Jedvaj,Dinamo Zagreb,1.HNL,AS Roma,Serie A,4000000.0,675000,Defender,1996,17
49684,2013,Martín Demichelis,Atlético Madrid,LaLiga,Man City,Premier League,4000000.0,2000000,Defender,1981,32
49686,2013,Faouzi Ghoulam,Saint-Étienne,Ligue 1,SSC Napoli,Serie A,4000000.0,2000000,Defender,1991,22
49688,2013,Sime Vrsaljko,Dinamo Zagreb,1.HNL,Genoa,Serie A,4000000.0,4000000,Defender,1992,21
49689,2013,Federico Peluso,Atalanta,Serie A,Juventus,Serie A,4000000.0,4000000,Defender,1984,29
49691,2013,Danilo D'Ambrosio,Torino,Serie A,Inter,Serie A,3000000.0,4000000,Defender,1988,25
49693,2013,Kévin Théophile-Catherine,Stade Rennais,Ligue 1,Cardiff,Premier League,2000000.0,4000000,Defender,1990,23
49694,2013,Felipe Santana,Bor. Dortmund,Bundesliga,FC Schalke 04,Bundesliga,900000.0,4000000,Defender,1986,27
49704,2013,Marco van Ginkel,Vitesse,Eredivisie,Chelsea,Premier League,8000000.0,7000000,Midfielder,1993,20
49706,2013,Adam Maher,AZ Alkmaar,Eredivisie,PSV Eindhoven,Eredivisie,7000000.0,8000000,Midfielder,1993,20
49707,2013,Stéphane Sessègnon,Sunderland,Premier League,West Brom,Premier League,6000000.0,8000000,Midfielder,1984,29
49713,2013,Stewart Downing,Liverpool,Premier League,West Ham,Premier League,5000000.0,7000000,Midfield,1984,29
49715,2013,Lucas Biglia,RSC Anderlecht,Jupiler Pro League,Lazio,Serie A,7000000.0,7000000,Midfielder,1986,27
49717,2013,Luis Alberto,Sevilla FC,LaLiga,Liverpool,Premier League,7000000.0,4000000,Midfielder,1992,21
49719,2013,Andrea Poli,Sampdoria,Serie A,AC Milan,Serie A,5000000.0,7000000,Midfielder,1989,24
49722,2013,Emanuele Giaccherini,Juventus,Serie A,Sunderland,Premier League,6000000.0,6000000,Midfield,1985,28
49723,2013,Giannelli Imbula,Guingamp,Ligue 1,Marseille,Ligue 1,6000000.0,2000000,Midfielder,1992,21
49724,2013,Saphir Taider,Bologna,Serie A,Inter,Serie A,6000000.0,4000000,Midfielder,1992,21
49726,2013,Leroy Fer,Twente FC,Eredivisie,Norwich,Premier League,4000000.0,6000000,Midfielder,1990,23
49728,2013,Iago Aspas,Celta de Vigo,LaLiga,Liverpool,Premier League,9000000.0,8000000,Forward,1987,26
49729,2013,Ricky van Wolfswinkel,Sporting CP,Liga NOS,Norwich,Premier League,9000000.0,9000000,Forward,1989,24
49731,2013,Jozy Altidore,AZ Alkmaar,Eredivisie,Sunderland,Premier League,9000000.0,4000000,Forward,1990,23
49732,2013,Simone Zaza,Juventus,Serie A,Sassuolo,Serie A,9000000.0,4000000,Forward,1991,22
49733,2013,Carlos Bacca,Club Brugge,Jupiler Pro League,Sevilla FC,LaLiga,9000000.0,7000000,Forward,1986,27
49734,2013,José Callejón,Real Madrid,LaLiga,SSC Napoli,Serie A,8000000.0,9000000,Defender,1987,26
49735,2013,Gervinho,Arsenal,Premier League,AS Roma,Serie A,7000000.0,9000000,Forward,1987,26
49736,2013,Kévin Gameiro,Paris SG,Ligue 1,Sevilla FC,LaLiga,6000000.0,9000000,Forward,1987,26
49738,2013,Ishak Belfodil,Parma,Serie A,Inter,Serie A,5000000.0,9000000,Forward,1992,21
49745,2013,Josip Ilicic,US Palermo,Serie B,Fiorentina,Serie A,8000000.0,8000000,Forward,1988,25
49748,2013,Nacer Chadli,Twente FC,Eredivisie,Spurs,Premier League,7000000.0,8000000,Forward,1989,24
49760,2013,Lukasz Skorupski,Górnik Zabrze,Ekstraklasa,AS Roma,Serie A,801000.0,900000,Goalkeeper,1991,22
49762,2013,Morgan De Sanctis,SSC Napoli,Serie A,AS Roma,Serie A,450000.0,900000,Goalkeeper,1977,36
49763,2013,Max Grün,Greuther Fürth,2. Bundesliga,VfL Wolfsburg,Bundesliga,360000.0,900000,Goalkeeper,1987,26
49764,2013,Etrit Berisha,Kalmar FF,Allsvenskan,Lazio,Serie A,360000.0,900000,Goalkeeper,1989,24
49770,2013,Jores Okore,Nordsjaelland,Superligaen,Aston Villa,Premier League,4000000.0,3000000,Defender,1992,21
49772,2013,Luca Marrone,Juventus,Serie A,Sassuolo,Serie A,4000000.0,3000000,Defender,1990,23
49774,2013,Nicolas Isimat-Mirin,Valenciennes FC,Ligue 1,Monaco,Ligue 1,3000000.0,4000000,Defender,1992,21
49776,2013,Martin Olsson,Blackburn,Championship,Norwich,Premier League,2000000.0,4000000,Defender,1988,25
49778,2013,Elderson,Braga,Liga NOS,Monaco,Ligue 1,1000000.0,4000000,Defender,1988,25
49788,2013,Luca Cigarini,SSC Napoli,Serie A,Atalanta,Serie A,3000000.0,6000000,Midfielder,1986,27
49790,2013,Vladimir Darida,Viktoria Plzen,Fortuna Liga,SC Freiburg,Bundesliga,3000000.0,6000000,Midfielder,1990,23
49796,2013,Michael Essien,Chelsea,Premier League,AC Milan,Serie A,450000.0,6000000,Midfielder,1983,30
49799,2013,Benjamin Mendy,AC Le Havre,Ligue 2,Marseille,Ligue 1,3000000.0,1000000,Defender,1994,19
49803,2013,Henrique,Palmeiras,Série A,SSC Napoli,Serie A,3000000.0,2000000,Defender,1987,26
49807,2013,Cheikh M'Bengue,Toulouse,Ligue 1,Stade Rennais,Ligue 1,1000000.0,3000000,Defender,1988,25
49809,2013,Scott Dann,Blackburn,Championship,Crystal Palace,Premier League,1000000.0,3000000,Defender,1987,26
49810,2013,Riccardo Saponara,FC Empoli,Serie B,AC Milan,Serie A,4000000.0,6000000,Midfielder,1992,21
49811,2013,Gotoku Sakai,Albirex Niigata,J.League Div.1,VfB Stuttgart,Bundesliga,1000000.0,3000000,Defender,1991,22
49824,2013,Casemiro,São Paulo,Série A,Real Madrid,LaLiga,5000000.0,5000000,Midfielder,1992,21
49826,2013,Andreas Cornelius,FC Copenhagen,Superligaen,Cardiff,Premier League,7000000.0,4000000,Forward,1993,20
49827,2013,Shane Long,West Brom,Premier League,Hull City,Premier League,7000000.0,4000000,Forward,1987,26
49829,2013,Ádám Szalai,1.FSV Mainz 05,Bundesliga,FC Schalke 04,Bundesliga,7000000.0,6000000,Forward,1988,25
49831,2013,Dorlan Pabón,Monterrey,Liga MX Clausura,Valencia,LaLiga,7000000.0,4000000,Defender,1988,25
49838,2013,Nikica Jelavic,Everton,Premier League,Hull City,Premier League,7000000.0,6000000,Forward,1985,28
49840,2013,Felipe Anderson,Santos FC,Série A,Lazio,Serie A,6000000.0,5000000,Forward,1993,20
49841,2013,Raffael,Dynamo Kyiv,Premier Liga,Bor. M'gladbach,Bundesliga,4000000.0,6000000,Forward,1985,28
49843,2013,Aiden McGeady,Spartak Moscow,Premier Liga,Everton,Premier League,1000000.0,6000000,Forward,1986,27
49845,2013,Duván Zapata,Estudiantes,Torneo Final,SSC Napoli,Serie A,6000000.0,2000000,Forward,1991,22
49847,2013,Leo Baptistão,Rayo Vallecano,LaLiga,Atlético Madrid,LaLiga,6000000.0,6000000,Defender,1992,21
49848,2013,Arouna Koné,Wigan,Championship,Everton,Premier League,6000000.0,4000000,Forward,1984,29
49850,2013,Marko Arnautovic,Werder Bremen,Bundesliga,Stoke City,Premier League,2000000.0,6000000,Forward,1989,24
49885,2013,Mike van der Hoorn,FC Utrecht,Eredivisie,Ajax,Eredivisie,3000000.0,2000000,Defender,1993,20
49887,2013,Gino Peruzzi,Vélez Sarsfield,Torneo Final,Catania,Serie A,3000000.0,2000000,Defender,1992,21
49888,2013,Erik Pieters,PSV Eindhoven,Eredivisie,Stoke City,Premier League,3000000.0,3000000,Defender,1988,25
49889,2013,Jeffrey Bruma,Chelsea,Premier League,PSV Eindhoven,Eredivisie,3000000.0,2000000,Defender,1992,21
49891,2013,Lucas Orbán,Tigre,Torneo Final,G. Bordeaux,Ligue 1,3000000.0,1000000,Defender,1989,24
49892,2013,Adrian Mariappa,Reading,Championship,Crystal Palace,Premier League,3000000.0,2000000,Defender,1986,27
49893,2013,Francesco Acerbi,Genoa,Serie A,Sassuolo,Serie A,2000000.0,3000000,Defender,1988,25
49894,2013,Curtis Davies,Birmingham,Championship,Hull City,Premier League,2000000.0,3000000,Defender,1985,28
49896,2013,Henri Bedimo,Montpellier,Ligue 1,Olympique Lyon,Ligue 1,1000000.0,3000000,Defender,1984,29
49900,2013,Scott Parker,Spurs,Premier League,Fulham,Premier League,3000000.0,5000000,Midfielder,1981,32
49913,2013,Jonjo Shelvey,Liverpool,Premier League,Swansea,Premier League,5000000.0,4000000,Midfielder,1992,21
49914,2013,Tom Huddlestone,Spurs,Premier League,Hull City,Premier League,5000000.0,4000000,Midfielder,1987,26
49919,2013,Emre Can,Bayern Munich ,Bundesliga,Bay. Leverkusen,Bundesliga,4000000.0,1000000,Midfielder,1994,19
